order_id,restaurant_id,driver_id,order_datetime,order_date,order_hour,day_of_week,is_weekend,status,num_items,subtotal_lkr,delivery_fee_lkr,discount_lkr,total_lkr,commission_lkr,payment_method,delivery_time_min,cancel_reason,customer_rated,customer_rating
ORD066589,R125,D244,2024-12-13 18:47:00,2024-12-13,18,Friday,1,Delivered,3,757.96,241.69,0.0,999.65,162.96,UberCash,38.3,,1,3.7
ORD066590,R091,D068,2024-12-13 14:34:00,2024-12-13,14,Friday,1,Delivered,4,1198.04,128.73,0.0,1326.77,238.41,UberCash,19.1,,0,3.3
ORD066591,R052,D246,2024-12-13 09:08:00,2024-12-13,9,Friday,1,Delivered,2,4188.04,95.78,324.79,3959.03,1214.53,Corporate,40.8,,0,4.7
ORD066592,R056,D088,2024-12-13 14:07:00,2024-12-13,14,Friday,1,Delivered,5,1497.96,148.58,0.0,1646.54,281.62,Cash,21.3,,0,4.8
ORD066593,R035,D063,2024-12-13 23:52:00,2024-12-13,23,Friday,1,Delivered,4,909.6,154.23,0.0,1063.83,168.28,Corporate,29.3,,1,3.9
ORD066594,R035,D065,2024-12-13 21:09:00,2024-12-13,21,Friday,1,Delivered,5,1187.62,174.39,0.0,1362.01,219.71,Corporate,30.5,,1,3.1
ORD066595,R105,D091,2024-12-13 20:08:00,2024-12-13,20,Friday,1,Delivered,4,2386.48,216.25,417.19,2185.54,548.89,Cash,42.4,,0,
ORD066596,R108,D123,2024-12-13 11:51:00,2024-12-13,11,Friday,1,Delivered,5,3010.83,244.87,0.0,3255.7,767.76,Corporate,37.8,,1,3.5
ORD066597,R010,D022,2024-12-13 13:49:00,2024-12-13,13,Friday,1,Delivered,2,1070.88,104.88,0.0,1175.76,285.92,Cash,16.9,,1,3.1
ORD066598,R094,D089,2024-12-13 12:10:00,2024-12-13,12,Friday,1,Refunded,2,1298.54,127.12,0.0,1425.66,293.47,Corporate,,,0,
ORD066599,R038,D261,2024-12-13 20:02:00,2024-12-13,20,Friday,1,Delivered,4,1346.07,160.92,0.0,1506.99,257.1,Card,16.5,,0,3.7
ORD066600,R044,D205,2024-12-13 15:50:00,2024-12-13,15,Friday,1,Delivered,1,2308.28,155.46,0.0,2463.74,708.64,Corporate,48.5,,1,
ORD066601,R030,D004,2024-12-13 13:01:00,2024-12-13,13,Friday,1,Delivered,4,1245.33,126.61,87.4,1284.54,251.56,Card,15.3,,1,4.9
ORD066602,R176,D064,2024-12-13 16:20:00,2024-12-13,16,Friday,1,Delivered,2,4896.19,135.12,0.0,5031.31,1512.92,Cash,32.3,,1,
ORD066603,R072,D249,2024-12-13 21:28:00,2024-12-13,21,Friday,1,Delivered,1,812.28,214.46,96.26,930.48,212.82,Corporate,44.5,,1,
ORD066604,R195,D082,2024-12-13 03:02:00,2024-12-13,3,Friday,1,Cancelled,4,999.28,197.0,68.5,1127.78,218.84,Cash,,,0,
ORD066605,R162,D217,2024-12-13 17:48:00,2024-12-13,17,Friday,1,Delivered,4,8363.34,169.17,0.0,8532.51,2391.92,Card,42.8,,0,4.6
ORD066606,R116,D118,2024-12-13 07:11:00,2024-12-13,7,Friday,1,Cancelled,4,4659.73,169.94,0.0,4829.67,1463.16,UberCash,,Restaurant rejected,0,
ORD066607,R092,D223,2024-12-13 20:19:00,2024-12-13,20,Friday,1,Delivered,1,1649.7,177.29,0.0,1826.99,466.87,Cash,39.0,,0,
ORD066608,R087,D065,2024-12-13 10:06:00,2024-12-13,10,Friday,1,Refunded,2,485.31,159.94,28.71,616.54,100.46,UberCash,,Timeout,0,
ORD066609,R024,D189,2024-12-13 20:57:00,2024-12-13,20,Friday,1,Delivered,2,1182.54,205.83,0.0,1388.37,281.44,UberCash,43.8,,1,
ORD066610,R023,D097,2024-12-13 09:33:00,2024-12-13,9,Friday,1,Cancelled,2,1254.69,186.92,0.0,1441.61,331.24,Card,,,0,
ORD066611,R052,D036,2024-12-13 23:15:00,2024-12-13,23,Friday,1,Delivered,3,4387.22,80.51,204.93,4262.8,1272.29,Card,50.9,,1,3.8
ORD066612,R118,D105,2024-12-13 10:31:00,2024-12-13,10,Friday,1,Delivered,2,942.14,220.99,0.0,1163.13,180.89,Corporate,19.4,,0,3.9
ORD066613,R111,D009,2024-12-13 10:49:00,2024-12-13,10,Friday,1,Delivered,1,725.2,160.61,0.0,885.81,185.65,Card,33.9,,1,4.9
ORD066614,R010,D009,2024-12-13 18:11:00,2024-12-13,18,Friday,1,Delivered,2,850.83,175.98,9.79,1017.02,227.17,Corporate,30.1,,0,
ORD066615,R047,D054,2024-12-13 18:03:00,2024-12-13,18,Friday,1,Delivered,3,8750.82,198.88,627.76,8321.94,2598.99,UberCash,39.9,,0,
ORD066616,R110,D166,2024-12-13 20:09:00,2024-12-13,20,Friday,1,Refunded,3,3634.16,115.56,0.0,3749.72,1155.66,UberCash,,Timeout,0,
ORD066617,R104,D100,2024-12-13 14:18:00,2024-12-13,14,Friday,1,Delivered,1,1014.7,96.64,91.05,1020.29,238.45,Card,39.2,,1,
ORD066618,R146,D189,2024-12-13 23:30:00,2024-12-13,23,Friday,1,Delivered,3,2565.78,134.54,0.0,2700.32,610.66,UberCash,22.0,,1,5.0
ORD066619,R198,D253,2024-12-13 17:37:00,2024-12-13,17,Friday,1,Delivered,4,2171.56,125.96,0.0,2297.52,516.83,Cash,34.8,,1,
ORD066620,R164,D294,2024-12-13 21:46:00,2024-12-13,21,Friday,1,Delivered,1,670.39,112.01,0.0,782.4,160.22,UberCash,25.1,,1,
ORD066621,R072,D118,2024-12-13 12:40:00,2024-12-13,12,Friday,1,Delivered,5,4009.36,96.6,0.0,4105.96,1050.45,Card,30.9,,1,3.8
ORD066622,R147,D138,2024-12-13 09:53:00,2024-12-13,9,Friday,1,Delivered,4,3415.97,177.81,279.51,3314.27,813.0,Corporate,21.6,,1,3.1
ORD066623,R091,D181,2024-12-13 11:00:00,2024-12-13,11,Friday,1,Delivered,2,836.61,180.68,0.0,1017.29,166.49,Card,26.2,,0,
ORD066624,R193,D023,2024-12-13 06:52:00,2024-12-13,6,Friday,1,Delivered,2,3966.86,93.85,0.0,4060.71,1158.32,Corporate,28.8,,1,4.1
ORD066625,R190,D300,2024-12-13 11:35:00,2024-12-13,11,Friday,1,Delivered,1,221.13,245.59,0.0,466.72,47.1,UberCash,29.4,,0,4.4
ORD066626,R135,D249,2024-12-13 22:57:00,2024-12-13,22,Friday,1,Delivered,4,8093.64,206.15,0.0,8299.79,2282.41,Corporate,45.8,,1,4.4
ORD066627,R109,D117,2024-12-13 00:53:00,2024-12-13,0,Friday,1,Delivered,4,2382.3,161.72,0.0,2544.02,633.69,Cash,33.4,,1,
ORD066628,R145,D193,2024-12-13 13:03:00,2024-12-13,13,Friday,1,Delivered,5,5494.22,232.7,0.0,5726.92,1747.16,Card,37.3,,1,3.1
ORD066629,R054,D208,2024-12-13 13:22:00,2024-12-13,13,Friday,1,Delivered,1,2036.66,124.31,357.44,1803.53,615.07,UberCash,46.9,,1,3.3
ORD066630,R120,D214,2024-12-13 09:10:00,2024-12-13,9,Friday,1,Delivered,2,3579.6,107.11,230.14,3456.57,1016.61,Corporate,45.5,,0,
ORD066631,R163,D131,2024-12-13 14:56:00,2024-12-13,14,Friday,1,Delivered,3,2141.24,96.99,0.0,2238.23,479.64,Cash,35.3,,0,
ORD066632,R012,D272,2024-12-13 09:45:00,2024-12-13,9,Friday,1,Delivered,4,11596.87,170.25,1748.27,10018.85,3212.33,UberCash,37.2,,0,
ORD066633,R085,D006,2024-12-13 15:01:00,2024-12-13,15,Friday,1,Delivered,2,690.37,108.92,0.0,799.29,127.72,Cash,20.8,,1,4.5
ORD066634,R160,D073,2024-12-13 14:50:00,2024-12-13,14,Friday,1,Delivered,3,1562.24,113.4,282.34,1393.3,364.0,UberCash,34.8,,1,4.9
ORD066635,R127,D159,2024-12-13 23:51:00,2024-12-13,23,Friday,1,Delivered,4,8262.34,124.26,995.0,7391.6,2619.16,Card,50.1,,1,4.9
ORD066636,R118,D041,2024-12-13 19:27:00,2024-12-13,19,Friday,1,Delivered,4,1635.97,124.49,0.0,1760.46,314.11,Corporate,38.9,,0,3.2
ORD066637,R066,D070,2024-12-13 20:26:00,2024-12-13,20,Friday,1,Delivered,4,5067.21,107.48,580.33,4594.36,1510.03,Card,49.9,,1,4.6
ORD066638,R121,D092,2024-12-13 19:30:00,2024-12-13,19,Friday,1,Delivered,1,435.08,93.26,0.0,528.34,83.1,Card,36.8,,1,3.9
ORD066639,R150,D075,2024-12-13 17:22:00,2024-12-13,17,Friday,1,Delivered,2,567.79,151.3,0.0,719.09,112.42,Cash,23.5,,1,4.2
ORD066640,R067,D075,2024-12-13 15:20:00,2024-12-13,15,Friday,1,Delivered,3,2044.57,126.74,0.0,2171.31,472.3,Corporate,36.0,,1,4.7
ORD066641,R129,D251,2024-12-13 14:05:00,2024-12-13,14,Friday,1,Delivered,3,3358.5,210.95,0.0,3569.45,789.25,Corporate,42.1,,0,3.3
ORD066642,R060,D079,2024-12-13 13:31:00,2024-12-13,13,Friday,1,Delivered,1,818.73,133.79,83.47,869.05,199.77,Corporate,41.6,,1,5.0
ORD066643,R007,D108,2024-12-13 13:27:00,2024-12-13,13,Friday,1,Delivered,3,1090.28,108.5,202.74,996.04,255.13,Card,27.0,,0,3.1
ORD066644,R105,D112,2024-12-13 20:59:00,2024-12-13,20,Friday,1,Cancelled,4,1934.27,215.48,355.02,1794.73,444.88,Cash,,Timeout,0,
ORD066645,R085,D074,2024-12-13 22:21:00,2024-12-13,22,Friday,1,Delivered,5,1473.99,181.99,0.0,1655.98,272.69,Cash,25.9,,1,3.5
ORD066646,R064,D006,2024-12-13 21:44:00,2024-12-13,21,Friday,1,Delivered,2,1655.65,135.19,274.82,1516.02,430.47,Card,22.0,,1,
ORD066647,R185,D204,2024-12-13 06:57:00,2024-12-13,6,Friday,1,Cancelled,3,3251.57,185.73,459.65,2977.65,962.46,UberCash,,,0,
ORD066648,R118,D037,2024-12-13 09:06:00,2024-12-13,9,Friday,1,Delivered,3,1027.47,95.36,95.82,1027.01,197.27,Corporate,38.2,,0,
ORD066649,R178,D289,2024-12-13 04:13:00,2024-12-13,4,Friday,1,Delivered,3,7254.04,98.64,0.0,7352.68,2060.15,Card,46.3,,0,3.7
ORD066650,R163,D067,2024-12-13 19:57:00,2024-12-13,19,Friday,1,Refunded,4,1956.45,237.66,296.36,1897.75,438.24,UberCash,,Restaurant rejected,0,
ORD066651,R069,D114,2024-12-13 19:48:00,2024-12-13,19,Friday,1,Delivered,3,482.35,241.55,8.55,715.35,91.65,UberCash,18.2,,1,4.8
ORD066652,R142,D091,2024-12-14 12:26:00,2024-12-14,12,Saturday,1,Cancelled,5,3400.91,163.61,619.27,2945.25,897.84,UberCash,,Timeout,0,
ORD066653,R032,D112,2024-12-14 19:59:00,2024-12-14,19,Saturday,1,Cancelled,1,241.64,224.75,31.65,434.74,49.05,Corporate,,Restaurant rejected,0,
ORD066654,R075,D213,2024-12-14 01:56:00,2024-12-14,1,Saturday,1,Delivered,5,3627.3,175.94,0.0,3803.24,972.12,Cash,25.1,,1,3.7
ORD066655,R178,D151,2024-12-14 05:45:00,2024-12-14,5,Saturday,1,Delivered,1,2467.14,195.97,0.0,2663.11,700.67,Cash,57.3,,1,3.0
ORD066656,R050,D008,2024-12-14 21:51:00,2024-12-14,21,Saturday,1,Delivered,5,6069.76,82.31,0.0,6152.07,1839.14,Cash,34.2,,1,
ORD066657,R178,D243,2024-12-14 18:44:00,2024-12-14,18,Saturday,1,Delivered,4,9996.36,135.49,1509.52,8622.33,2838.97,Card,47.0,,1,4.6
ORD066658,R111,D051,2024-12-14 12:08:00,2024-12-14,12,Saturday,1,Delivered,4,2687.51,154.14,524.37,2317.28,688.0,Card,18.0,,1,4.6
ORD066659,R080,D036,2024-12-14 23:16:00,2024-12-14,23,Saturday,1,Delivered,2,2185.25,198.73,0.0,2383.98,622.8,Corporate,35.1,,1,
ORD066660,R113,D009,2024-12-14 14:06:00,2024-12-14,14,Saturday,1,Delivered,1,1721.21,106.94,0.0,1828.15,530.13,Card,31.4,,1,3.8
ORD066661,R062,D153,2024-12-14 13:50:00,2024-12-14,13,Saturday,1,Delivered,1,246.55,137.58,24.69,359.44,49.8,Corporate,38.4,,0,3.5
ORD066662,R080,D209,2024-12-14 18:24:00,2024-12-14,18,Saturday,1,Delivered,2,1832.83,161.44,0.0,1994.27,522.36,UberCash,22.3,,0,4.3
ORD066663,R088,D036,2024-12-14 14:41:00,2024-12-14,14,Saturday,1,Delivered,1,648.93,197.36,0.0,846.29,156.39,Cash,34.0,,1,3.1
ORD066664,R001,D118,2024-12-14 13:07:00,2024-12-14,13,Saturday,1,Delivered,4,6955.03,208.75,1219.8,5943.98,1954.36,Card,32.4,,1,5.0
ORD066665,R077,D197,2024-12-14 13:09:00,2024-12-14,13,Saturday,1,Refunded,4,2498.73,81.16,0.0,2579.89,597.2,UberCash,,Timeout,0,
ORD066666,R114,D053,2024-12-14 21:05:00,2024-12-14,21,Saturday,1,Delivered,5,5700.22,143.07,0.0,5843.29,1818.37,Card,29.7,,1,4.8
ORD066667,R133,D268,2024-12-14 17:21:00,2024-12-14,17,Saturday,1,Delivered,5,2910.25,80.18,0.0,2990.43,657.72,Corporate,40.6,,1,
ORD066668,R184,D234,2024-12-14 22:08:00,2024-12-14,22,Saturday,1,Delivered,3,3331.5,181.42,145.66,3367.26,969.47,UberCash,43.3,,0,
ORD066669,R073,D053,2024-12-14 20:05:00,2024-12-14,20,Saturday,1,Cancelled,5,14507.28,131.7,0.0,14638.98,4482.75,Cash,,Customer cancelled,0,
ORD066670,R008,D195,2024-12-14 14:26:00,2024-12-14,14,Saturday,1,Delivered,4,8791.92,177.1,1448.29,7520.73,2611.2,UberCash,31.9,,0,
ORD066671,R124,D277,2024-12-14 20:50:00,2024-12-14,20,Saturday,1,Delivered,4,4354.71,232.74,0.0,4587.45,1293.35,Cash,28.5,,0,5.0
ORD066672,R025,D231,2024-12-14 14:58:00,2024-12-14,14,Saturday,1,Delivered,4,7582.53,241.41,0.0,7823.94,2350.58,UberCash,57.2,,1,3.8
ORD066673,R147,D015,2024-12-14 07:37:00,2024-12-14,7,Saturday,1,Delivered,5,5084.06,101.99,0.0,5186.05,1210.01,Cash,20.9,,1,5.0
ORD066674,R192,D183,2024-12-14 07:27:00,2024-12-14,7,Saturday,1,Cancelled,5,5211.52,217.42,0.0,5428.94,1235.13,UberCash,,Customer cancelled,0,
ORD066675,R069,D179,2024-12-14 08:39:00,2024-12-14,8,Saturday,1,Delivered,3,514.59,242.82,0.0,757.41,97.77,Corporate,37.4,,1,
ORD066676,R085,D213,2024-12-14 22:49:00,2024-12-14,22,Saturday,1,Delivered,2,583.83,191.84,0.0,775.67,108.01,Card,22.5,,0,4.9
ORD066677,R066,D017,2024-12-14 11:26:00,2024-12-14,11,Saturday,1,Delivered,2,2791.2,95.1,0.0,2886.3,831.78,Corporate,45.9,,1,4.9
ORD066678,R177,D241,2024-12-14 17:32:00,2024-12-14,17,Saturday,1,Delivered,2,390.02,135.01,0.0,525.03,80.34,Cash,17.8,,0,
ORD066679,R060,D018,2024-12-14 16:35:00,2024-12-14,16,Saturday,1,Delivered,2,1886.94,246.03,0.0,2132.97,460.41,Corporate,46.6,,0,
ORD066680,R024,D163,2024-12-14 21:29:00,2024-12-14,21,Saturday,1,Delivered,3,2217.32,245.26,412.15,2050.43,527.72,Cash,20.3,,0,4.0
ORD066681,R065,D163,2024-12-14 01:05:00,2024-12-14,1,Saturday,1,Delivered,2,1228.42,246.54,0.0,1474.96,319.39,UberCash,44.0,,0,3.5
ORD066682,R034,D134,2024-12-14 12:58:00,2024-12-14,12,Saturday,1,Delivered,3,6817.5,225.98,0.0,7043.48,2161.15,Cash,53.3,,1,4.7
ORD066683,R075,D033,2024-12-14 16:06:00,2024-12-14,16,Saturday,1,Delivered,4,3832.71,181.52,614.81,3399.42,1027.17,Corporate,30.1,,0,3.8
ORD066684,R095,D167,2024-12-14 08:26:00,2024-12-14,8,Saturday,1,Delivered,2,2408.9,236.07,0.0,2644.97,655.22,Cash,36.3,,1,
ORD066685,R179,D023,2024-12-14 11:40:00,2024-12-14,11,Saturday,1,Delivered,3,569.79,235.06,20.03,784.82,103.7,Card,35.2,,1,
ORD066686,R034,D044,2024-12-14 08:39:00,2024-12-14,8,Saturday,1,Delivered,2,5549.47,155.15,0.0,5704.62,1759.18,Corporate,58.6,,0,
ORD066687,R180,D228,2024-12-14 11:59:00,2024-12-14,11,Saturday,1,Delivered,2,452.77,174.58,0.0,627.35,83.31,Card,19.0,,0,3.9
ORD066688,R030,D272,2024-12-14 11:57:00,2024-12-14,11,Saturday,1,Delivered,3,1142.1,185.46,0.0,1327.56,230.7,Corporate,13.5,,0,4.9
ORD066689,R114,D015,2024-12-14 10:57:00,2024-12-14,10,Saturday,1,Delivered,1,1335.67,156.0,138.68,1352.99,426.08,Card,31.9,,1,4.1
ORD066690,R017,D025,2024-12-14 03:35:00,2024-12-14,3,Saturday,1,Delivered,4,7075.76,174.05,772.78,6477.03,1952.91,Corporate,35.1,,0,4.4
ORD066691,R037,D233,2024-12-14 16:55:00,2024-12-14,16,Saturday,1,Delivered,5,2894.52,155.34,0.0,3049.86,651.27,UberCash,37.9,,1,4.3
ORD066692,R155,D293,2024-12-14 14:52:00,2024-12-14,14,Saturday,1,Delivered,1,832.89,80.7,0.0,913.59,193.23,Cash,33.3,,1,4.0
ORD066693,R114,D297,2024-12-14 13:23:00,2024-12-14,13,Saturday,1,Delivered,3,3596.36,224.75,0.0,3821.11,1147.24,Corporate,34.3,,1,4.3
ORD066694,R082,D223,2024-12-14 17:33:00,2024-12-14,17,Saturday,1,Delivered,3,1243.43,180.2,167.04,1256.59,285.99,Corporate,31.5,,0,
ORD066695,R093,D264,2024-12-14 13:01:00,2024-12-14,13,Saturday,1,Delivered,1,732.15,118.74,0.0,850.89,194.02,UberCash,20.8,,1,4.2
ORD066696,R047,D015,2024-12-14 18:30:00,2024-12-14,18,Saturday,1,Delivered,5,14827.77,87.89,0.0,14915.66,4403.85,UberCash,51.4,,0,4.7
ORD066697,R132,D050,2024-12-14 06:46:00,2024-12-14,6,Saturday,1,Cancelled,3,2036.87,210.16,0.0,2247.03,547.92,UberCash,,Customer cancelled,0,
ORD066698,R145,D227,2024-12-14 21:33:00,2024-12-14,21,Saturday,1,Delivered,4,4742.97,130.26,0.0,4873.23,1508.26,UberCash,44.9,,1,5.0
ORD066699,R200,D191,2024-12-14 22:32:00,2024-12-14,22,Saturday,1,Delivered,5,4185.84,147.15,0.0,4332.99,1130.18,Corporate,35.0,,1,3.1
ORD066700,R018,D098,2024-12-14 13:31:00,2024-12-14,13,Saturday,1,Delivered,4,3664.27,125.74,682.91,3107.1,978.36,Corporate,18.8,,0,4.9
ORD066701,R152,D018,2024-12-14 08:04:00,2024-12-14,8,Saturday,1,Delivered,3,4985.9,91.57,0.0,5077.47,1416.0,Card,51.2,,0,
ORD066702,R193,D111,2024-12-14 06:50:00,2024-12-14,6,Saturday,1,Delivered,2,3897.99,161.5,0.0,4059.49,1138.21,Card,40.9,,1,3.8
ORD066703,R099,D087,2024-12-14 10:26:00,2024-12-14,10,Saturday,1,Delivered,1,833.75,235.89,0.0,1069.64,200.1,Card,42.8,,0,
ORD066704,R071,D268,2024-12-14 13:31:00,2024-12-14,13,Saturday,1,Delivered,1,1160.22,248.49,0.0,1408.71,314.42,Card,30.8,,0,3.7
ORD066705,R176,D159,2024-12-14 18:30:00,2024-12-14,18,Saturday,1,Delivered,3,5485.64,129.71,0.0,5615.35,1695.06,Cash,56.2,,1,4.6
ORD066706,R007,D086,2024-12-14 18:24:00,2024-12-14,18,Saturday,1,Delivered,1,407.06,147.32,0.0,554.38,95.25,Cash,15.7,,1,4.4
ORD066707,R113,D219,2024-12-14 11:23:00,2024-12-14,11,Saturday,1,Delivered,5,8426.62,117.65,1391.52,7152.75,2595.4,UberCash,37.6,,0,
ORD066708,R170,D269,2024-12-14 09:34:00,2024-12-14,9,Saturday,1,Delivered,4,8093.72,119.2,0.0,8212.92,2217.68,Cash,56.9,,0,
ORD066709,R013,D171,2024-12-14 18:44:00,2024-12-14,18,Saturday,1,Delivered,3,891.85,166.76,0.0,1058.61,181.94,Cash,28.0,,0,
ORD066710,R029,D227,2024-12-14 20:51:00,2024-12-14,20,Saturday,1,Delivered,1,516.23,230.51,0.0,746.74,138.35,Cash,46.0,,1,3.5
ORD066711,R155,D142,2024-12-14 09:08:00,2024-12-14,9,Saturday,1,Delivered,2,1154.46,86.03,0.0,1240.49,267.83,Card,17.6,,1,
ORD066712,R171,D124,2024-12-14 19:51:00,2024-12-14,19,Saturday,1,Delivered,2,526.38,139.82,0.0,666.2,105.28,Corporate,28.8,,0,
ORD066713,R123,D285,2024-12-14 09:22:00,2024-12-14,9,Saturday,1,Delivered,4,6960.7,125.59,0.0,7086.29,2081.25,Cash,40.4,,1,
ORD066714,R109,D229,2024-12-14 16:44:00,2024-12-14,16,Saturday,1,Delivered,1,755.19,176.27,0.0,931.46,200.88,Corporate,37.8,,0,
ORD066715,R095,D263,2024-12-14 12:23:00,2024-12-14,12,Saturday,1,Delivered,2,2035.77,183.05,21.18,2197.64,553.73,UberCash,26.0,,1,3.7
ORD066716,R101,D190,2024-12-14 21:03:00,2024-12-14,21,Saturday,1,Delivered,2,1500.75,127.87,0.0,1628.62,387.19,Corporate,28.5,,0,
ORD066717,R133,D251,2024-12-14 19:01:00,2024-12-14,19,Saturday,1,Delivered,1,631.22,99.52,111.77,618.97,142.66,Corporate,16.4,,1,3.6
ORD066718,R150,D039,2024-12-14 09:49:00,2024-12-14,9,Saturday,1,Delivered,2,514.68,161.9,17.54,659.04,101.91,UberCash,14.9,,1,
ORD066719,R036,D091,2024-12-14 11:38:00,2024-12-14,11,Saturday,1,Cancelled,5,4804.88,116.18,0.0,4921.06,1225.24,Card,,Restaurant rejected,0,
ORD066720,R105,D136,2024-12-14 08:24:00,2024-12-14,8,Saturday,1,Delivered,5,2019.39,100.1,0.0,2119.49,464.46,Cash,32.5,,0,3.4
ORD066721,R085,D265,2024-12-14 18:13:00,2024-12-14,18,Saturday,1,Delivered,4,1233.99,159.08,0.0,1393.07,228.29,UberCash,39.3,,1,4.9
ORD066722,R142,D195,2024-12-14 13:15:00,2024-12-14,13,Saturday,1,Delivered,1,893.58,110.25,64.68,939.15,235.91,Cash,31.5,,0,4.8
ORD066723,R151,D063,2024-12-14 12:23:00,2024-12-14,12,Saturday,1,Delivered,1,1085.34,140.48,0.0,1225.82,301.72,UberCash,44.0,,0,3.9
ORD066724,R191,D181,2024-12-14 11:05:00,2024-12-14,11,Saturday,1,Delivered,4,1375.6,175.02,0.0,1550.62,295.75,Card,29.8,,1,3.6
ORD066725,R059,D139,2024-12-14 13:31:00,2024-12-14,13,Saturday,1,Refunded,2,1666.42,211.32,0.0,1877.74,411.61,UberCash,,Customer cancelled,0,
ORD066726,R119,D030,2024-12-14 11:44:00,2024-12-14,11,Saturday,1,Delivered,1,803.04,116.12,0.0,919.16,186.31,Card,21.7,,0,
ORD066727,R148,D071,2024-12-14 13:40:00,2024-12-14,13,Saturday,1,Delivered,3,6566.31,92.89,0.0,6659.2,1779.47,Corporate,55.8,,1,
ORD066728,R114,D266,2024-12-14 20:18:00,2024-12-14,20,Saturday,1,Delivered,4,4219.34,199.42,0.0,4418.76,1345.97,Card,38.6,,0,
ORD066729,R070,D221,2024-12-14 07:14:00,2024-12-14,7,Saturday,1,Cancelled,2,1185.3,197.37,0.0,1382.67,276.17,Card,,Timeout,0,
ORD066730,R183,D011,2024-12-14 22:53:00,2024-12-14,22,Saturday,1,Delivered,3,531.56,106.73,58.84,579.45,113.22,UberCash,17.3,,1,3.3
ORD066731,R068,D198,2024-12-14 20:23:00,2024-12-14,20,Saturday,1,Delivered,3,1609.31,144.51,0.0,1753.82,355.66,Card,32.1,,0,
ORD066732,R169,D178,2024-12-14 23:30:00,2024-12-14,23,Saturday,1,Delivered,5,10656.3,219.87,975.98,9900.19,2951.8,Cash,43.6,,1,3.6
ORD066733,R062,D089,2024-12-14 12:20:00,2024-12-14,12,Saturday,1,Delivered,1,236.54,121.15,0.0,357.69,47.78,Cash,14.8,,1,
ORD066734,R151,D002,2024-12-14 21:00:00,2024-12-14,21,Saturday,1,Cancelled,2,1668.74,233.16,102.42,1799.48,463.91,Corporate,,,0,
ORD066735,R120,D021,2024-12-14 18:54:00,2024-12-14,18,Saturday,1,Cancelled,2,4173.78,247.67,0.0,4421.45,1185.35,UberCash,,Timeout,0,
ORD066736,R185,D072,2024-12-14 12:26:00,2024-12-14,12,Saturday,1,Delivered,3,3428.87,108.8,0.0,3537.67,1014.95,Card,28.4,,1,4.6
ORD066737,R101,D140,2024-12-14 10:13:00,2024-12-14,10,Saturday,1,Delivered,3,2075.69,132.6,0.0,2208.29,535.53,Card,33.7,,1,
ORD066738,R200,D196,2024-12-14 18:02:00,2024-12-14,18,Saturday,1,Delivered,1,836.05,93.72,165.46,764.31,225.73,Cash,36.6,,1,
ORD066739,R032,D294,2024-12-14 15:39:00,2024-12-14,15,Saturday,1,Refunded,5,1724.05,223.29,76.42,1870.92,349.98,UberCash,,Timeout,0,
ORD066740,R129,D263,2024-12-14 09:03:00,2024-12-14,9,Saturday,1,Delivered,2,1634.7,215.53,218.87,1631.36,384.15,Card,42.1,,0,
ORD066741,R093,D233,2024-12-14 12:31:00,2024-12-14,12,Saturday,1,Delivered,5,3926.93,125.52,0.0,4052.45,1040.64,Card,38.4,,1,3.1
ORD066742,R023,D044,2024-12-14 22:31:00,2024-12-14,22,Saturday,1,Delivered,5,4424.06,162.76,0.0,4586.82,1167.95,Card,46.4,,1,
ORD066743,R022,D165,2024-12-14 20:52:00,2024-12-14,20,Saturday,1,Delivered,4,8036.6,206.89,0.0,8243.49,2515.46,UberCash,43.2,,1,
ORD066744,R043,D094,2024-12-14 19:05:00,2024-12-14,19,Saturday,1,Refunded,2,2067.23,168.96,0.0,2236.19,640.84,Cash,,Restaurant rejected,0,
ORD066745,R172,D128,2024-12-14 06:45:00,2024-12-14,6,Saturday,1,Delivered,2,442.33,130.29,0.0,572.62,82.27,Cash,19.5,,0,4.8
ORD066746,R195,D128,2024-12-14 12:31:00,2024-12-14,12,Saturday,1,Delivered,4,1039.99,157.3,25.84,1171.45,227.76,UberCash,41.4,,1,3.3
ORD066747,R152,D210,2024-12-14 19:55:00,2024-12-14,19,Saturday,1,Delivered,2,4000.56,241.29,0.0,4241.85,1136.16,Corporate,38.2,,1,4.6
ORD066748,R082,D268,2024-12-14 18:20:00,2024-12-14,18,Saturday,1,Cancelled,4,1602.96,84.87,129.04,1558.79,368.68,Corporate,,Timeout,0,
ORD066749,R047,D059,2024-12-14 12:45:00,2024-12-14,12,Saturday,1,Cancelled,4,8336.0,100.26,856.62,7579.64,2475.79,UberCash,,,0,
ORD066750,R043,D254,2024-12-14 12:50:00,2024-12-14,12,Saturday,1,Delivered,4,3892.55,216.65,0.0,4109.2,1206.69,Card,43.4,,1,
ORD066751,R178,D070,2024-12-14 11:04:00,2024-12-14,11,Saturday,1,Delivered,4,10576.09,195.38,0.0,10771.47,3003.61,Cash,60.3,,1,3.3
ORD066752,R009,D261,2024-12-14 18:44:00,2024-12-14,18,Saturday,1,Delivered,2,2954.99,228.02,0.0,3183.01,910.14,UberCash,33.9,,1,
ORD066753,R180,D187,2024-12-14 12:01:00,2024-12-14,12,Saturday,1,Cancelled,1,295.53,213.81,0.0,509.34,54.38,UberCash,,Restaurant rejected,0,
