restaurant_id,month,year,commission_rate,avg_item_price_lkr,pricing_tier,category
R132,6,2024,0.257,654.08,Mid-range,Chinese
R132,7,2024,0.25,673.4,Mid-range,Chinese
R132,8,2024,0.252,737.73,Mid-range,Chinese
R132,9,2024,0.254,751.8,Mid-range,Chinese
R132,10,2024,0.249,769.08,Mid-range,Chinese
R132,11,2024,0.232,756.32,Mid-range,Chinese
R132,12,2024,0.219,765.51,Mid-range,Chinese
R133,1,2024,0.232,532.53,Mid-range,Desserts
R133,2,2024,0.239,532.49,Mid-range,Desserts
R133,3,2024,0.227,590.82,Mid-range,Desserts
R133,4,2024,0.208,559.11,Mid-range,Desserts
R133,5,2024,0.204,581.26,Mid-range,Desserts
R133,6,2024,0.215,547.41,Mid-range,Desserts
R133,7,2024,0.217,576.98,Mid-range,Desserts
R133,8,2024,0.2,627.31,Mid-range,Desserts
R133,9,2024,0.189,693.27,Mid-range,Desserts
R133,10,2024,0.208,688.63,Mid-range,Desserts
R133,11,2024,0.212,782.53,Mid-range,Desserts
R133,12,2024,0.231,869.92,Mid-range,Desserts
R134,1,2024,0.297,2160.88,Premium,Rice & Curry
R134,2,2024,0.299,2215.17,Premium,Rice & Curry
R134,3,2024,0.305,2288.32,Premium,Rice & Curry
R134,4,2024,0.306,2276.44,Premium,Rice & Curry
R134,5,2024,0.297,2366.84,Premium,Rice & Curry
R134,6,2024,0.295,2451.76,Premium,Rice & Curry
R134,7,2024,0.313,2495.45,Premium,Rice & Curry
R134,8,2024,0.306,2590.0,Premium,Rice & Curry
R134,9,2024,0.296,2578.87,Premium,Rice & Curry
R134,10,2024,0.283,2654.02,Premium,Rice & Curry
R134,11,2024,0.277,2633.54,Premium,Rice & Curry
R134,12,2024,0.285,2690.11,Premium,Rice & Curry
R135,1,2024,0.274,2204.52,Premium,Indian
R135,2,2024,0.272,2302.06,Premium,Indian
R135,3,2024,0.266,2292.5,Premium,Indian
R135,4,2024,0.271,2333.33,Premium,Indian
R135,5,2024,0.288,2297.98,Premium,Indian
R135,6,2024,0.303,2254.11,Premium,Indian
R135,7,2024,0.3,2226.46,Premium,Indian
R135,8,2024,0.292,2196.87,Premium,Indian
R135,9,2024,0.309,2160.02,Premium,Indian
R135,10,2024,0.306,2167.02,Premium,Indian
R135,11,2024,0.31,2185.16,Premium,Indian
R135,12,2024,0.309,2170.24,Premium,Indian
R136,1,2024,0.236,610.28,Mid-range,Pizza
R136,2,2024,0.216,707.29,Mid-range,Pizza
R136,3,2024,0.203,742.57,Mid-range,Pizza
R136,4,2024,0.193,754.68,Mid-range,Pizza
R136,5,2024,0.174,848.36,Mid-range,Pizza
R136,6,2024,0.165,945.19,Mid-range,Pizza
R136,7,2024,0.183,949.15,Mid-range,Pizza
R136,8,2024,0.178,1002.84,Mid-range,Pizza
R136,9,2024,0.178,983.69,Mid-range,Pizza
R136,10,2024,0.186,952.75,Mid-range,Pizza
R136,11,2024,0.166,982.74,Mid-range,Pizza
R136,12,2024,0.162,1012.96,Mid-range,Pizza
R137,1,2024,0.167,216.5,Budget,Seafood
R137,2,2024,0.166,197.76,Budget,Seafood
R137,3,2024,0.168,258.31,Budget,Seafood
R137,4,2024,0.169,329.91,Budget,Seafood
R137,5,2024,0.186,325.22,Budget,Seafood
R137,6,2024,0.192,399.15,Budget,Seafood
R137,7,2024,0.174,487.67,Budget,Seafood
R137,8,2024,0.179,524.96,Budget,Seafood
R137,9,2024,0.164,544.95,Budget,Seafood
R137,10,2024,0.164,620.83,Budget,Seafood
R137,11,2024,0.178,661.99,Budget,Seafood
R137,12,2024,0.166,632.95,Budget,Seafood
R138,1,2024,0.234,760.9,Mid-range,Seafood
R138,2,2024,0.222,786.77,Mid-range,Seafood
R138,3,2024,0.235,858.93,Mid-range,Seafood
R138,4,2024,0.22,821.58,Mid-range,Seafood
R138,5,2024,0.233,805.28,Mid-range,Seafood
R138,6,2024,0.226,775.55,Mid-range,Seafood
R138,7,2024,0.237,809.56,Mid-range,Seafood
R138,8,2024,0.233,877.69,Mid-range,Seafood
R138,9,2024,0.217,875.98,Mid-range,Seafood
R138,10,2024,0.224,826.65,Mid-range,Seafood
R138,11,2024,0.235,901.43,Mid-range,Seafood
R138,12,2024,0.217,974.18,Mid-range,Seafood
R139,1,2024,0.263,2018.67,Premium,Kottu
R139,2,2024,0.26,2010.2,Premium,Kottu
R139,3,2024,0.251,2095.26,Premium,Kottu
R139,4,2024,0.234,2068.44,Premium,Kottu
R139,5,2024,0.234,2136.74,Premium,Kottu
R139,6,2024,0.229,2127.05,Premium,Kottu
R139,7,2024,0.214,2102.79,Premium,Kottu
R139,8,2024,0.206,2183.3,Premium,Kottu
R139,9,2024,0.216,2224.81,Premium,Kottu
R139,10,2024,0.219,2247.79,Premium,Kottu
R139,11,2024,0.235,2207.01,Premium,Kottu
R139,12,2024,0.242,2245.64,Premium,Kottu
R140,1,2024,0.201,437.92,Budget,Beverages
R140,2,2024,0.195,489.93,Budget,Beverages
R140,3,2024,0.2,463.84,Budget,Beverages
R140,4,2024,0.198,524.24,Budget,Beverages
R140,5,2024,0.2,550.65,Budget,Beverages
R140,6,2024,0.19,589.13,Budget,Beverages
R140,7,2024,0.189,685.7,Budget,Beverages
R140,8,2024,0.188,776.56,Budget,Beverages
R140,9,2024,0.186,767.8,Budget,Beverages
R140,10,2024,0.19,734.62,Budget,Beverages
R140,11,2024,0.199,830.84,Budget,Beverages
R140,12,2024,0.206,789.83,Budget,Beverages
R141,1,2024,0.305,1418.7,Premium,Sandwiches
R141,2,2024,0.317,1406.04,Premium,Sandwiches
R141,3,2024,0.32,1462.48,Premium,Sandwiches
R141,4,2024,0.308,1441.07,Premium,Sandwiches
R141,5,2024,0.306,1399.27,Premium,Sandwiches
R141,6,2024,0.301,1424.48,Premium,Sandwiches
R141,7,2024,0.317,1403.8,Premium,Sandwiches
R141,8,2024,0.318,1359.55,Premium,Sandwiches
R141,9,2024,0.337,1373.27,Premium,Sandwiches
R141,10,2024,0.343,1357.49,Premium,Sandwiches
R141,11,2024,0.356,1452.23,Premium,Sandwiches
R141,12,2024,0.344,1463.76,Premium,Sandwiches
R142,1,2024,0.283,771.9,Mid-range,Burgers
R142,2,2024,0.284,743.43,Mid-range,Burgers
R142,3,2024,0.291,725.87,Mid-range,Burgers
R142,4,2024,0.287,685.61,Mid-range,Burgers
R142,5,2024,0.297,653.73,Mid-range,Burgers
R142,6,2024,0.283,693.13,Mid-range,Burgers
R142,7,2024,0.29,703.19,Mid-range,Burgers
R142,8,2024,0.304,701.83,Mid-range,Burgers
R142,9,2024,0.302,686.02,Mid-range,Burgers
R142,10,2024,0.312,697.43,Mid-range,Burgers
R142,11,2024,0.324,753.03,Mid-range,Burgers
R142,12,2024,0.338,717.0,Mid-range,Burgers
R143,1,2024,0.254,851.86,Mid-range,Desserts
R143,2,2024,0.248,849.97,Mid-range,Desserts
R143,3,2024,0.258,834.06,Mid-range,Desserts
R143,4,2024,0.274,874.01,Mid-range,Desserts
R143,5,2024,0.282,896.11,Mid-range,Desserts
R143,6,2024,0.281,946.47,Mid-range,Desserts
R143,7,2024,0.271,939.51,Mid-range,Desserts
R143,8,2024,0.267,1015.5,Mid-range,Desserts
R143,9,2024,0.274,1023.73,Mid-range,Desserts
R143,10,2024,0.289,1020.92,Mid-range,Desserts
R143,11,2024,0.306,1048.87,Mid-range,Desserts
R143,12,2024,0.304,1109.19,Mid-range,Desserts
R144,1,2024,0.207,873.26,Mid-range,Pizza
R144,2,2024,0.209,853.87,Mid-range,Pizza
R144,3,2024,0.204,815.66,Mid-range,Pizza
R144,4,2024,0.208,787.03,Mid-range,Pizza
R144,5,2024,0.194,775.26,Mid-range,Pizza
R144,6,2024,0.209,821.67,Mid-range,Pizza
R144,7,2024,0.221,856.91,Mid-range,Pizza
R144,8,2024,0.209,856.45,Mid-range,Pizza
R144,9,2024,0.202,849.86,Mid-range,Pizza
R144,10,2024,0.22,936.85,Mid-range,Pizza
R144,11,2024,0.221,929.83,Mid-range,Pizza
R144,12,2024,0.236,954.22,Mid-range,Pizza
R145,1,2024,0.323,1052.89,Premium,Pizza
R145,2,2024,0.326,1139.85,Premium,Pizza
R145,3,2024,0.333,1227.8,Premium,Pizza
R145,4,2024,0.34,1304.47,Premium,Pizza
R145,5,2024,0.338,1402.87,Premium,Pizza
R145,6,2024,0.349,1487.8,Premium,Pizza
R145,7,2024,0.332,1578.54,Premium,Pizza
R145,8,2024,0.325,1550.08,Premium,Pizza
R145,9,2024,0.333,1569.57,Premium,Pizza
R145,10,2024,0.349,1617.61,Premium,Pizza
R145,11,2024,0.353,1638.53,Premium,Pizza
R145,12,2024,0.366,1720.32,Premium,Pizza
R146,1,2024,0.226,669.66,Mid-range,Rice & Curry
R146,2,2024,0.212,623.73,Mid-range,Rice & Curry
R146,3,2024,0.199,659.77,Mid-range,Rice & Curry
R146,4,2024,0.184,638.89,Mid-range,Rice & Curry
R146,5,2024,0.184,662.93,Mid-range,Rice & Curry
R146,6,2024,0.187,712.98,Mid-range,Rice & Curry
R146,7,2024,0.193,711.55,Mid-range,Rice & Curry
R146,8,2024,0.208,663.41,Mid-range,Rice & Curry
R146,9,2024,0.225,754.46,Mid-range,Rice & Curry
R146,10,2024,0.207,814.19,Mid-range,Rice & Curry
R146,11,2024,0.213,815.2,Mid-range,Rice & Curry
R146,12,2024,0.195,860.56,Mid-range,Rice & Curry
R147,1,2024,0.258,796.53,Mid-range,Burgers
R147,2,2024,0.275,807.65,Mid-range,Burgers
R147,3,2024,0.257,868.18,Mid-range,Burgers
R147,4,2024,0.265,900.68,Mid-range,Burgers
R147,5,2024,0.251,956.12,Mid-range,Burgers
R147,6,2024,0.255,962.15,Mid-range,Burgers
R147,7,2024,0.246,949.59,Mid-range,Burgers
R147,8,2024,0.243,953.18,Mid-range,Burgers
R147,9,2024,0.248,939.34,Mid-range,Burgers
R147,10,2024,0.255,889.55,Mid-range,Burgers
R147,11,2024,0.26,960.3,Mid-range,Burgers
R147,12,2024,0.242,1039.74,Mid-range,Burgers
R148,1,2024,0.264,1981.47,Premium,Indian
R148,2,2024,0.282,1942.62,Premium,Indian
R148,3,2024,0.278,1936.11,Premium,Indian
R148,4,2024,0.258,1890.88,Premium,Indian
R148,5,2024,0.26,1909.14,Premium,Indian
R148,6,2024,0.278,1915.14,Premium,Indian
R148,7,2024,0.282,1968.07,Premium,Indian
R148,8,2024,0.3,2021.72,Premium,Indian
R148,9,2024,0.305,2037.36,Premium,Indian
R148,10,2024,0.324,1996.25,Premium,Indian
R148,11,2024,0.341,2032.73,Premium,Indian
R148,12,2024,0.322,2073.52,Premium,Indian
R149,1,2024,0.234,469.29,Mid-range,Seafood
R149,2,2024,0.252,533.3,Mid-range,Seafood
R149,3,2024,0.266,560.77,Mid-range,Seafood
R149,4,2024,0.264,573.24,Mid-range,Seafood
R149,5,2024,0.254,624.18,Mid-range,Seafood
R149,6,2024,0.267,677.35,Mid-range,Seafood
R149,7,2024,0.275,775.52,Mid-range,Seafood
R149,8,2024,0.281,798.32,Mid-range,Seafood
R149,9,2024,0.276,775.31,Mid-range,Seafood
R149,10,2024,0.292,813.06,Mid-range,Seafood
R149,11,2024,0.274,786.34,Mid-range,Seafood
R149,12,2024,0.282,816.75,Mid-range,Seafood
R150,1,2024,0.214,272.5,Budget,Sandwiches
R150,2,2024,0.211,322.88,Budget,Sandwiches
R150,3,2024,0.23,386.55,Budget,Sandwiches
R150,4,2024,0.228,424.58,Budget,Sandwiches
R150,5,2024,0.244,476.5,Budget,Sandwiches
R150,6,2024,0.256,574.89,Budget,Sandwiches
R150,7,2024,0.274,631.11,Budget,Sandwiches
R150,8,2024,0.283,631.3,Budget,Sandwiches
R150,9,2024,0.272,681.95,Budget,Sandwiches
R150,10,2024,0.258,719.26,Budget,Sandwiches
R150,11,2024,0.247,701.19,Budget,Sandwiches
R150,12,2024,0.232,694.03,Budget,Sandwiches
R151,1,2024,0.297,1042.69,Premium,Burgers
R151,2,2024,0.277,1019.21,Premium,Burgers
R151,3,2024,0.269,1090.17,Premium,Burgers
R151,4,2024,0.25,1054.95,Premium,Burgers
R151,5,2024,0.265,1114.49,Premium,Burgers
R151,6,2024,0.262,1136.73,Premium,Burgers
R151,7,2024,0.273,1221.35,Premium,Burgers
R151,8,2024,0.256,1188.91,Premium,Burgers
R151,9,2024,0.276,1170.93,Premium,Burgers
R151,10,2024,0.275,1125.28,Premium,Burgers
R151,11,2024,0.274,1167.14,Premium,Burgers
R151,12,2024,0.254,1191.25,Premium,Burgers
R152,1,2024,0.271,1616.5,Premium,Beverages
R152,2,2024,0.282,1574.7,Premium,Beverages
R152,3,2024,0.278,1649.38,Premium,Beverages
R152,4,2024,0.264,1688.66,Premium,Beverages
R152,5,2024,0.249,1776.69,Premium,Beverages
R152,6,2024,0.252,1741.02,Premium,Beverages
R152,7,2024,0.257,1775.73,Premium,Beverages
R152,8,2024,0.25,1872.15,Premium,Beverages
R152,9,2024,0.254,1840.36,Premium,Beverages
R152,10,2024,0.238,1795.49,Premium,Beverages
R152,11,2024,0.231,1815.9,Premium,Beverages
R152,12,2024,0.224,1885.35,Premium,Beverages
R153,1,2024,0.24,780.4,Mid-range,Beverages
R153,2,2024,0.249,747.81,Mid-range,Beverages
R153,3,2024,0.265,749.96,Mid-range,Beverages
R153,4,2024,0.282,744.37,Mid-range,Beverages
R153,5,2024,0.289,810.98,Mid-range,Beverages
R153,6,2024,0.286,862.93,Mid-range,Beverages
R153,7,2024,0.283,906.07,Mid-range,Beverages
R153,8,2024,0.285,881.17,Mid-range,Beverages
R153,9,2024,0.299,939.2,Mid-range,Beverages
R153,10,2024,0.307,963.01,Mid-range,Beverages
R153,11,2024,0.312,1049.96,Mid-range,Beverages
R153,12,2024,0.323,1106.25,Mid-range,Beverages
R154,1,2024,0.207,220.18,Budget,Chinese
R154,2,2024,0.213,251.39,Budget,Chinese
R154,3,2024,0.203,320.87,Budget,Chinese
R154,4,2024,0.219,326.42,Budget,Chinese
R154,5,2024,0.22,292.94,Budget,Chinese
R154,6,2024,0.213,364.66,Budget,Chinese
R154,7,2024,0.204,364.68,Budget,Chinese
R154,8,2024,0.194,408.09,Budget,Chinese
R154,9,2024,0.189,436.28,Budget,Chinese
R154,10,2024,0.177,475.21,Budget,Chinese
R154,11,2024,0.187,429.69,Budget,Chinese
R154,12,2024,0.192,523.54,Budget,Chinese
R155,1,2024,0.233,706.54,Mid-range,Pizza
R155,2,2024,0.216,803.55,Mid-range,Pizza
R155,3,2024,0.215,781.39,Mid-range,Pizza
R155,4,2024,0.214,735.94,Mid-range,Pizza
R155,5,2024,0.227,706.89,Mid-range,Pizza
R155,6,2024,0.21,688.12,Mid-range,Pizza
R155,7,2024,0.196,725.76,Mid-range,Pizza
R155,8,2024,0.215,731.72,Mid-range,Pizza
R155,9,2024,0.219,699.71,Mid-range,Pizza
R155,10,2024,0.2,680.75,Mid-range,Pizza
R155,11,2024,0.216,746.27,Mid-range,Pizza
R155,12,2024,0.218,803.74,Mid-range,Pizza
R156,1,2024,0.218,212.05,Budget,Rice & Curry
R156,2,2024,0.205,211.75,Budget,Rice & Curry
R156,3,2024,0.221,311.22,Budget,Rice & Curry
R156,4,2024,0.219,269.82,Budget,Rice & Curry
R156,5,2024,0.219,226.77,Budget,Rice & Curry
R156,6,2024,0.216,305.91,Budget,Rice & Curry
R156,7,2024,0.211,319.97,Budget,Rice & Curry
R156,8,2024,0.21,356.7,Budget,Rice & Curry
R156,9,2024,0.211,379.52,Budget,Rice & Curry
R156,10,2024,0.193,468.93,Budget,Rice & Curry
R156,11,2024,0.201,460.3,Budget,Rice & Curry
R156,12,2024,0.183,513.07,Budget,Rice & Curry
R157,1,2024,0.313,1633.47,Premium,Kottu
R157,2,2024,0.322,1657.1,Premium,Kottu
R157,3,2024,0.304,1747.59,Premium,Kottu
R157,4,2024,0.302,1728.43,Premium,Kottu
R157,5,2024,0.297,1764.9,Premium,Kottu
R157,6,2024,0.289,1860.43,Premium,Kottu
R157,7,2024,0.288,1923.39,Premium,Kottu
R157,8,2024,0.268,1902.79,Premium,Kottu
R157,9,2024,0.262,1982.97,Premium,Kottu
R157,10,2024,0.252,2008.73,Premium,Kottu
R157,11,2024,0.235,1975.04,Premium,Kottu
R157,12,2024,0.229,1979.6,Premium,Kottu
R158,1,2024,0.288,2308.26,Premium,Burgers
R158,2,2024,0.276,2296.65,Premium,Burgers
R158,3,2024,0.264,2260.67,Premium,Burgers
R158,4,2024,0.252,2218.14,Premium,Burgers
R158,5,2024,0.232,2275.77,Premium,Burgers
R158,6,2024,0.234,2319.09,Premium,Burgers
R158,7,2024,0.236,2322.56,Premium,Burgers
R158,8,2024,0.249,2338.21,Premium,Burgers
R158,9,2024,0.257,2415.2,Premium,Burgers
R158,10,2024,0.24,2466.74,Premium,Burgers
R158,11,2024,0.256,2492.64,Premium,Burgers
R158,12,2024,0.241,2504.87,Premium,Burgers
R159,1,2024,0.205,877.5,Mid-range,Chinese
R159,2,2024,0.191,970.65,Mid-range,Chinese
R159,3,2024,0.202,989.5,Mid-range,Chinese
R159,4,2024,0.217,1013.53,Mid-range,Chinese
R159,5,2024,0.197,1057.12,Mid-range,Chinese
R159,6,2024,0.212,1136.18,Mid-range,Chinese
R159,7,2024,0.211,1235.67,Mid-range,Chinese
R159,8,2024,0.225,1283.36,Mid-range,Chinese
R159,9,2024,0.243,1330.13,Mid-range,Chinese
R159,10,2024,0.237,1348.16,Mid-range,Chinese
R159,11,2024,0.251,1345.35,Mid-range,Chinese
R159,12,2024,0.235,1383.26,Mid-range,Chinese
R160,1,2024,0.237,511.6,Mid-range,Pizza
R160,2,2024,0.247,535.65,Mid-range,Pizza
R160,3,2024,0.25,567.77,Mid-range,Pizza
R160,4,2024,0.242,631.27,Mid-range,Pizza
R160,5,2024,0.23,595.69,Mid-range,Pizza
R160,6,2024,0.229,614.38,Mid-range,Pizza
R160,7,2024,0.22,623.17,Mid-range,Pizza
R160,8,2024,0.212,684.4,Mid-range,Pizza
R160,9,2024,0.209,774.4,Mid-range,Pizza
R160,10,2024,0.208,755.06,Mid-range,Pizza
R160,11,2024,0.225,759.51,Mid-range,Pizza
R160,12,2024,0.21,793.75,Mid-range,Pizza
R161,1,2024,0.309,1896.86,Premium,Pizza
R161,2,2024,0.312,1948.57,Premium,Pizza
R161,3,2024,0.316,1915.22,Premium,Pizza
R161,4,2024,0.304,1953.91,Premium,Pizza
R161,5,2024,0.292,2053.03,Premium,Pizza
R161,6,2024,0.309,2122.38,Premium,Pizza
R161,7,2024,0.306,2135.3,Premium,Pizza
R161,8,2024,0.306,2225.09,Premium,Pizza
R161,9,2024,0.305,2221.3,Premium,Pizza
R161,10,2024,0.323,2239.75,Premium,Pizza
R161,11,2024,0.326,2325.57,Premium,Pizza
R161,12,2024,0.337,2361.45,Premium,Pizza
R162,1,2024,0.277,2428.5,Premium,Seafood
R162,2,2024,0.271,2438.59,Premium,Seafood
R162,3,2024,0.253,2499.04,Premium,Seafood
R162,4,2024,0.246,2473.06,Premium,Seafood
R162,5,2024,0.242,2439.88,Premium,Seafood
R162,6,2024,0.25,2495.98,Premium,Seafood
R162,7,2024,0.248,2561.03,Premium,Seafood
R162,8,2024,0.268,2531.86,Premium,Seafood
R162,9,2024,0.26,2514.61,Premium,Seafood
R162,10,2024,0.267,2600.27,Premium,Seafood
R162,11,2024,0.263,2661.3,Premium,Seafood
R162,12,2024,0.263,2618.9,Premium,Seafood
R163,1,2024,0.242,530.11,Mid-range,Indian
R163,2,2024,0.249,559.55,Mid-range,Indian
R163,3,2024,0.267,588.15,Mid-range,Indian
R163,4,2024,0.271,620.54,Mid-range,Indian
R163,5,2024,0.277,717.32,Mid-range,Indian
R163,6,2024,0.286,683.01,Mid-range,Indian
R163,7,2024,0.27,666.88,Mid-range,Indian
R163,8,2024,0.263,673.44,Mid-range,Indian
R163,9,2024,0.247,706.6,Mid-range,Indian
R163,10,2024,0.237,703.7,Mid-range,Indian
R163,11,2024,0.252,714.04,Mid-range,Indian
R163,12,2024,0.257,786.55,Mid-range,Indian
R164,1,2024,0.258,753.38,Mid-range,Burgers
R164,2,2024,0.276,777.95,Mid-range,Burgers
R164,3,2024,0.278,851.75,Mid-range,Burgers
R164,4,2024,0.27,942.89,Mid-range,Burgers
R164,5,2024,0.273,934.34,Mid-range,Burgers
R164,6,2024,0.283,933.98,Mid-range,Burgers
R164,7,2024,0.273,980.71,Mid-range,Burgers
R164,8,2024,0.255,945.06,Mid-range,Burgers
R164,9,2024,0.262,994.29,Mid-range,Burgers
R164,10,2024,0.255,957.81,Mid-range,Burgers
R164,11,2024,0.259,1020.25,Mid-range,Burgers
R164,12,2024,0.265,1018.8,Mid-range,Burgers
R165,1,2024,0.207,175.56,Budget,Indian
R165,2,2024,0.201,214.64,Budget,Indian
R165,3,2024,0.209,299.14,Budget,Indian
R165,4,2024,0.202,296.44,Budget,Indian
R165,5,2024,0.195,355.72,Budget,Indian
R165,6,2024,0.177,358.59,Budget,Indian
R165,7,2024,0.174,370.29,Budget,Indian
R165,8,2024,0.187,347.85,Budget,Indian
R165,9,2024,0.168,359.5,Budget,Indian
R165,10,2024,0.16,394.34,Budget,Indian
R165,11,2024,0.152,455.08,Budget,Indian
R165,12,2024,0.141,459.86,Budget,Indian
R166,1,2024,0.194,297.62,Budget,Burgers
R166,2,2024,0.178,364.38,Budget,Burgers
R166,3,2024,0.181,361.83,Budget,Burgers
R166,4,2024,0.177,419.8,Budget,Burgers
R166,5,2024,0.182,447.16,Budget,Burgers
R166,6,2024,0.172,543.34,Budget,Burgers
R166,7,2024,0.181,572.21,Budget,Burgers
R166,8,2024,0.164,581.9,Budget,Burgers
R166,9,2024,0.168,607.38,Budget,Burgers
R166,10,2024,0.161,602.56,Budget,Burgers
R166,11,2024,0.16,667.48,Budget,Burgers
R166,12,2024,0.172,713.22,Budget,Burgers
R167,1,2024,0.292,2463.61,Premium,Seafood
R167,2,2024,0.282,2543.31,Premium,Seafood
R167,3,2024,0.284,2539.17,Premium,Seafood
R167,4,2024,0.299,2523.55,Premium,Seafood
R167,5,2024,0.283,2578.27,Premium,Seafood
R167,6,2024,0.271,2568.22,Premium,Seafood
R167,7,2024,0.285,2560.16,Premium,Seafood
R167,8,2024,0.301,2522.83,Premium,Seafood
R167,9,2024,0.314,2538.46,Premium,Seafood
R167,10,2024,0.321,2504.19,Premium,Seafood
R167,11,2024,0.331,2536.35,Premium,Seafood
R167,12,2024,0.334,2530.72,Premium,Seafood
R168,1,2024,0.304,1071.44,Premium,Burgers
R168,2,2024,0.294,1115.15,Premium,Burgers
R168,3,2024,0.301,1211.1,Premium,Burgers
R168,4,2024,0.308,1283.87,Premium,Burgers
R168,5,2024,0.306,1282.62,Premium,Burgers
R168,6,2024,0.293,1237.25,Premium,Burgers
R168,7,2024,0.282,1311.2,Premium,Burgers
R168,8,2024,0.295,1363.01,Premium,Burgers
R168,9,2024,0.279,1359.18,Premium,Burgers
R168,10,2024,0.286,1350.81,Premium,Burgers
R168,11,2024,0.276,1435.03,Premium,Burgers
R168,12,2024,0.262,1401.06,Premium,Burgers
R169,1,2024,0.268,1879.04,Premium,Seafood
R169,2,2024,0.256,1954.06,Premium,Seafood
R169,3,2024,0.241,2011.81,Premium,Seafood
R169,4,2024,0.248,2037.17,Premium,Seafood
R169,5,2024,0.258,2021.69,Premium,Seafood
R169,6,2024,0.259,2046.87,Premium,Seafood
R169,7,2024,0.27,2112.77,Premium,Seafood
R169,8,2024,0.253,2100.8,Premium,Seafood
R169,9,2024,0.234,2182.22,Premium,Seafood
R169,10,2024,0.248,2272.66,Premium,Seafood
R169,11,2024,0.262,2324.45,Premium,Seafood
R169,12,2024,0.266,2389.3,Premium,Seafood
R170,1,2024,0.272,1989.1,Premium,Pizza
R170,2,2024,0.252,2083.45,Premium,Pizza
R170,3,2024,0.248,2107.61,Premium,Pizza
R170,4,2024,0.256,2060.84,Premium,Pizza
R170,5,2024,0.271,2154.78,Premium,Pizza
R170,6,2024,0.268,2129.01,Premium,Pizza
R170,7,2024,0.27,2156.51,Premium,Pizza
R170,8,2024,0.259,2176.03,Premium,Pizza
R170,9,2024,0.244,2137.72,Premium,Pizza
R170,10,2024,0.242,2107.91,Premium,Pizza
R170,11,2024,0.246,2189.57,Premium,Pizza
R170,12,2024,0.236,2226.34,Premium,Pizza
R171,1,2024,0.189,373.57,Budget,Burgers
R171,2,2024,0.206,363.32,Budget,Burgers
R171,3,2024,0.199,444.67,Budget,Burgers
R171,4,2024,0.205,494.56,Budget,Burgers
R171,5,2024,0.208,465.27,Budget,Burgers
R171,6,2024,0.225,423.74,Budget,Burgers
R171,7,2024,0.207,512.96,Budget,Burgers
R171,8,2024,0.218,480.18,Budget,Burgers
R171,9,2024,0.2,536.15,Budget,Burgers
R171,10,2024,0.202,510.82,Budget,Burgers
R171,11,2024,0.183,591.79,Budget,Burgers
R171,12,2024,0.199,662.67,Budget,Burgers
R172,1,2024,0.193,239.17,Budget,Beverages
R172,2,2024,0.206,305.56,Budget,Beverages
R172,3,2024,0.199,263.84,Budget,Beverages
R172,4,2024,0.197,280.06,Budget,Beverages
R172,5,2024,0.183,330.82,Budget,Beverages
R172,6,2024,0.167,376.36,Budget,Beverages
R172,7,2024,0.16,414.07,Budget,Beverages
R172,8,2024,0.16,465.73,Budget,Beverages
R172,9,2024,0.171,520.84,Budget,Beverages
R172,10,2024,0.16,603.77,Budget,Beverages
R172,11,2024,0.159,554.74,Budget,Beverages
R172,12,2024,0.144,599.17,Budget,Beverages
R173,1,2024,0.334,1945.15,Premium,Sandwiches
R173,2,2024,0.346,1930.3,Premium,Sandwiches
R173,3,2024,0.36,1995.89,Premium,Sandwiches
R173,4,2024,0.379,2004.12,Premium,Sandwiches
R173,5,2024,0.393,2087.42,Premium,Sandwiches
R173,6,2024,0.374,2135.85,Premium,Sandwiches
R173,7,2024,0.384,2211.56,Premium,Sandwiches
R173,8,2024,0.392,2255.0,Premium,Sandwiches
R173,9,2024,0.38,2236.84,Premium,Sandwiches
R173,10,2024,0.379,2330.64,Premium,Sandwiches
R173,11,2024,0.363,2390.45,Premium,Sandwiches
R173,12,2024,0.343,2452.08,Premium,Sandwiches
R174,1,2024,0.178,354.31,Budget,Pizza
R174,2,2024,0.175,377.03,Budget,Pizza
R174,3,2024,0.16,374.13,Budget,Pizza
R174,4,2024,0.163,403.7,Budget,Pizza
R174,5,2024,0.179,465.8,Budget,Pizza
R174,6,2024,0.162,517.28,Budget,Pizza
R174,7,2024,0.178,608.23,Budget,Pizza
R174,8,2024,0.186,599.15,Budget,Pizza
R174,9,2024,0.175,577.49,Budget,Pizza
R174,10,2024,0.168,553.65,Budget,Pizza
R174,11,2024,0.176,606.77,Budget,Pizza
R174,12,2024,0.186,627.45,Budget,Pizza
R175,1,2024,0.3,1259.98,Premium,Chinese
R175,2,2024,0.288,1337.98,Premium,Chinese
R175,3,2024,0.293,1354.38,Premium,Chinese
R175,4,2024,0.292,1381.58,Premium,Chinese
R175,5,2024,0.304,1382.31,Premium,Chinese
R175,6,2024,0.293,1344.59,Premium,Chinese
R175,7,2024,0.306,1401.6,Premium,Chinese
R175,8,2024,0.291,1452.93,Premium,Chinese
R175,9,2024,0.271,1526.76,Premium,Chinese
R175,10,2024,0.281,1515.48,Premium,Chinese
R175,11,2024,0.292,1582.33,Premium,Chinese
R175,12,2024,0.304,1537.01,Premium,Chinese
R176,1,2024,0.32,2199.86,Premium,Beverages
R176,2,2024,0.319,2213.27,Premium,Beverages
R176,3,2024,0.339,2250.49,Premium,Beverages
R176,4,2024,0.322,2299.46,Premium,Beverages
R176,5,2024,0.303,2392.66,Premium,Beverages
